0.428000	-0.000169	-0.000157	0.000013	0.000163	-0.000091	-0.000072	0.000000
0.432000	-0.000176	-0.000162	0.000014	0.000169	-0.000095	-0.000074	0.000000
0.436000	-0.000170	-0.000152	0.000019	0.000161	-0.000095	-0.000067	0.000000
0.440000	-0.000157	-0.000143	0.000013	0.000150	-0.000085	-0.000065	0.000000
0.444000	-0.000160	-0.000144	0.000016	0.000152	-0.000088	-0.000064	0.000000
0.448000	-0.000172	-0.000151	0.000021	0.000161	-0.000097	-0.000065	0.000000
0.452000	-0.000176	-0.000145	0.000031	0.000161	-0.000104	-0.000057	0.000000
0.456000	-0.000169	-0.000139	0.000030	0.000154	-0.000099	-0.000055	0.000000
0.460000	-0.000164	-0.000133	0.000031	0.000148	-0.000097	-0.000051	0.000000
0.464000	-0.000160	-0.000129	0.000031	0.000145	-0.000096	-0.000049	0.000000
0.468000	-0.000161	-0.000128	0.000033	0.000145	-0.000097	-0.000047	0.000000
0.472000	-0.000163	-0.000122	0.000040	0.000143	-0.000102	-0.000041	0.000000
0.476000	-0.000157	-0.000120	0.000037	0.000138	-0.000097	-0.000041	0.000000
0.480000	-0.000149	-0.000122	0.000027	0.000135	-0.000088	-0.000047	0.000000
0.484000	-0.000153	-0.000126	0.000027	0.000140	-0.000090	-0.000049	0.000000
0.488000	-0.000154	-0.000127	0.000027	0.000140	-0.000091	-0.000050	0.000000
0.492000	-0.000153	-0.000126	0.000028	0.000140	-0.000091	-0.000049	0.000000
0.496000	-0.000162	-0.000131	0.000031	0.000147	-0.000096	-0.000050	0.000000
0.500000	-0.000158	-0.000127	0.000031	0.000143	-0.000094	-0.000048	0.000000
0.504000	-0.000153	-0.000123	0.000029	0.000138	-0.000091	-0.000047	0.000000
0.508000	-0.000152	-0.000126	0.000026	0.000139	-0.000089	-0.000050	0.000000
0.512000	-0.000159	-0.000131	0.000028	0.000145	-0.000094	-0.000052	0.000000
0.516000	-0.000155	-0.000139	0.000016	0.000147	-0.000086	-0.000061	0.000000
0.520000	-0.000152	-0.000136	0.000016	0.000144	-0.000084	-0.000060	0.000000
0.524000	-0.000159	-0.000142	0.000017	0.000151	-0.000088	-0.000063	0.000000
0.528000	-0.000160	-0.000146	0.000014	0.000153	-0.000087	-0.000066	0.000000
0.532000	-0.000165	-0.000151	0.000014	0.000158	-0.000089	-0.000069	0.000000
0.536000	-0.000161	-0.000145	0.000016	0.000153	-0.000088	-0.000065	0.000000
0.540000	-0.000156	-0.000130	0.000025	0.000143	-0.000090	-0.000053	0.000000
0.544000	-0.000160	-0.000130	0.000030	0.000145	-0.000095	-0.000050	0.000000
0.548000	-0.000158	-0.000129	0.000029	0.000144	-0.000094	-0.000050	0.000000
0.552000	-0.000164	-0.000129	0.000035	0.000147	-0.000099	-0.000047	0.000000
0.556000	-0.000165	-0.000126	0.000039	0.000146	-0.000102	-0.000044	0.000000
0.560000	-0.000158	-0.000129	0.000029	0.000143	-0.000093	-0.000050	0.000000
0.564000	-0.000159	-0.000140	0.000019	0.000149	-0.000089	-0.000060	0.000000
0.568000	-0.000155	-0.000132	0.000024	0.000143	-0.000089	-0.000054	0.000000
0.572000	-0.000149	-0.000111	0.000039	0.000130	-0.000094	-0.000036	0.000000
0.576000	-0.000150	-0.000101	0.000048	0.000125	-0.000099	-0.000026	0.000000
0.580000	-0.000155	-0.000107	0.000049	0.000131	-0.000102	-0.000029	0.000000
0.584000	-0.000147	-0.000112	0.000035	0.000130	-0.000091	-0.000039	0.000000
0.588000	-0.000141	-0.000118	0.000023	0.000130	-0.000082	-0.000048	0.000000
0.592000	-0.000143	-0.000116	0.000027	0.000129	-0.000085	-0.000044	0.000000
0.596000	-0.000155	-0.000117	0.000038	0.000136	-0.000097	-0.000040	0.000000
0.600000	-0.000156	-0.000123	0.000034	0.000140	-0.000095	-0.000045	0.000000
0.604000	-0.000152	-0.000118	0.000034	0.000135	-0.000093	-0.000042	0.000000
0.608000	-0.000151	-0.000124	0.000027	0.000137	-0.000089	-0.000048	0.000000
0.612000	-0.000162	-0.000128	0.000035	0.000145	-0.000098	-0.000047	0.000000
0.616000	-0.000156	-0.000127	0.000029	0.000141	-0.000093	-0.000049	0.000000
0.620000	-0.000156	-0.000130	0.000026	0.000143	-0.000091	-0.000052	0.000000
0.624000	-0.000164	-0.000143	0.000021	0.000154	-0.000092	-0.000061	0.000000
0.628000	-0.000171	-0.000154	0.000018	0.000163	-0.000094	-0.000068	0.000000
0.632000	-0.000181	-0.000159	0.000022	0.000170	-0.000101	-0.000069	0.000000
0.636000	-0.000170	-0.000144	0.000027	0.000157	-0.000098	-0.000058	0.000000
0.640000	-0.000164	-0.000127	0.000038	0.000146	-0.000101	-0.000045	0.000000
0.644000	-0.000169	-0.000128	0.000041	0.000149	-0.000105	-0.000043	0.000000
0.648000	-0.000163	-0.000130	0.000033	0.000146	-0.000098	-0.000048	0.000000
0.652000	-0.000157	-0.000130	0.000027	0.000144	-0.000092	-0.000052	0.000000
0.656000	-0.000161	-0.000140	0.000021	0.000150	-0.000091	-0.000060	0.000000
0.660000	-0.000165	-0.000153	0.000012	0.000159	-0.000088	-0.000071	0.000000
0.664000	-0.000168	-0.000148	0.000020	0.000158	-0.000094	-0.000064	0.000000
0.668000	-0.000155	-0.000129	0.000026	0.000142	-0.000091	-0.000051	0.000000
0.672000	-0.000154	-0.000122	0.000032	0.000138	-0.000093	-0.000045	0.000000
0.676000	-0.000161	-0.000120	0.000041	0.000141	-0.000101	-0.000040	0.000000
0.680000	-0.000165	-0.000122	0.000043	0.000143	-0.000104	-0.000039	0.000000
0.684000	-0.000157	-0.000117	0.000040	0.000137	-0.000098	-0.000038	0.000000
0.688000	-0.000147	-0.000113	0.000034	0.000130	-0.000091	-0.000039	0.000000
0.692000	-0.000146	-0.000117	0.000029	0.000132	-0.000088	-0.000044	0.000000
0.696000	-0.000152	-0.000126	0.000025	0.000139	-0.000089	-0.000050	0.000000
0.700000	-0.000150	-0.000130	0.000020	0.000140	-0.000085	-0.000055	0.000000
0.704000	-0.000137	-0.000108	0.000029	0.000122	-0.000083	-0.000039	0.000000
0.708000	-0.000132	-0.000091	0.000041	0.000112	-0.000087	-0.000025	0.000000
0.712000	-0.000138	-0.000101	0.000036	0.000119	-0.000087	-0.000032	0.000000
0.716000	-0.000140	-0.000112	0.000029	0.000126	-0.000085	-0.000041	0.000000
0.720000	-0.000139	-0.000108	0.000032	0.000124	-0.000085	-0.000038	0.000000
0.724000	-0.000145	-0.000102	0.000043	0.000124	-0.000094	-0.000030	0.000000
0.728000	-0.000143	-0.000111	0.000033	0.000127	-0.000088	-0.000039	0.000000
0.732000	-0.000142	-0.000122	0.000020	0.000132	-0.000081	-0.000051	0.000000
0.736000	-0.000139	-0.000114	0.000025	0.000126	-0.000082	-0.000044	0.000000
0.740000	-0.000137	-0.000106	0.000031	0.000121	-0.000084	-0.000037	0.000000
0.744000	-0.000138	-0.000104	0.000034	0.000121	-0.000086	-0.000035	0.000000
0.748000	-0.000143	-0.000107	0.000036	0.000125	-0.000089	-0.000035	0.000000
0.752000	-0.000140	-0.000104	0.000036	0.000122	-0.000088	-0.000034	0.000000
0.756000	-0.000142	-0.000106	0.000036	0.000124	-0.000089	-0.000035	0.000000
