 3.92000000e-01 -1.40000000e-05 -2.40000000e-05 -1.00000000e-05 1.90000000e-05 -2.00000000e-06 -1.70000000e-05 0.00000000e+00
 3.96000000e-01 -1.00000000e-05 -3.90000000e-05 -2.90000000e-05 2.50000000e-05 1.00000000e-05 -3.40000000e-05 0.00000000e+00
 4.00000000e-01 -1.50000000e-05 -3.10000000e-05 -1.70000000e-05 2.30000000e-05 1.00000000e-06 -2.40000000e-05 0.00000000e+00
 4.04000000e-01 -1.20000000e-05 -4.40000000e-05 -3.20000000e-05 2.80000000e-05 1.00000000e-05 -3.80000000e-05 0.00000000e+00
 4.08000000e-01 -7.00000000e-06 -2.90000000e-05 -2.20000000e-05 1.80000000e-05 8.00000000e-06 -2.60000000e-05 0.00000000e+00
 4.12000000e-01 -1.00000000e-05 -2.90000000e-05 -1.80000000e-05 2.00000000e-05 4.00000000e-06 -2.30000000e-05 0.00000000e+00
 4.16000000e-01 -9.00000000e-06 -4.50000000e-05 -3.60000000e-05 2.70000000e-05 1.30000000e-05 -4.00000000e-05 0.00000000e+00
 4.20000000e-01 -8.00000000e-06 -3.80000000e-05 -3.00000000e-05 2.30000000e-05 1.10000000e-05 -3.40000000e-05 0.00000000e+00
 4.24000000e-01 -2.00000000e-06 -3.90000000e-05 -3.60000000e-05 2.00000000e-05 1.70000000e-05 -3.70000000e-05 0.00000000e+00
 4.28000000e-01 -1.70000000e-05 -2.80000000e-05 -1.10000000e-05 2.20000000e-05 -3.00000000e-06 -1.90000000e-05 0.00000000e+00
 4.32000000e-01 -4.00000000e-06 -1.40000000e-05 -1.00000000e-05 9.00000000e-06 3.00000000e-06 -1.20000000e-05 0.00000000e+00
 4.36000000e-01 -4.00000000e-06 -2.50000000e-05 -2.10000000e-05 1.40000000e-05 8.00000000e-06 -2.30000000e-05 0.00000000e+00
 4.40000000e-01 -1.50000000e-05 -2.20000000e-05 -7.00000000e-06 1.90000000e-05 -4.00000000e-06 -1.50000000e-05 0.00000000e+00
 4.44000000e-01 -1.70000000e-05 -3.20000000e-05 -1.50000000e-05 2.40000000e-05 -1.00000000e-06 -2.30000000e-05 0.00000000e+00
 4.48000000e-01 -2.30000000e-05 -3.50000000e-05 -1.30000000e-05 2.90000000e-05 -5.00000000e-06 -2.40000000e-05 0.00000000e+00
 4.52000000e-01 -2.50000000e-05 -3.30000000e-05 -8.00000000e-06 2.90000000e-05 -8.00000000e-06 -2.10000000e-05 0.00000000e+00
 4.56000000e-01 -2.30000000e-05 -4.90000000e-05 -2.60000000e-05 3.60000000e-05 2.00000000e-06 -3.80000000e-05 0.00000000e+00
 4.60000000e-01 -2.40000000e-05 -4.30000000e-05 -1.90000000e-05 3.30000000e-05 -2.00000000e-06 -3.10000000e-05 0.00000000e+00
 4.64000000e-01 -1.60000000e-05 -4.00000000e-05 -2.40000000e-05 2.80000000e-05 4.00000000e-06 -3.20000000e-05 0.00000000e+00
 4.68000000e-01 -9.00000000e-06 -2.30000000e-05 -1.30000000e-05 1.60000000e-05 2.00000000e-06 -1.80000000e-05 0.00000000e+00
 4.72000000e-01 -3.00000000e-06 -2.00000000e-05 -1.70000000e-05 1.10000000e-05 7.00000000e-06 -1.90000000e-05 0.00000000e+00
 4.76000000e-01 -1.00000000e-05 -3.90000000e-05 -2.90000000e-05 2.40000000e-05 1.00000000e-05 -3.40000000e-05 0.00000000e+00
 4.80000000e-01 -9.00000000e-06 -3.40000000e-05 -2.60000000e-05 2.10000000e-05 9.00000000e-06 -3.00000000e-05 0.00000000e+00
 4.84000000e-01 -5.00000000e-06 -3.90000000e-05 -3.40000000e-05 2.20000000e-05 1.40000000e-05 -3.60000000e-05 0.00000000e+00
 4.88000000e-01 -2.10000000e-05 -3.90000000e-05 -1.80000000e-05 3.00000000e-05 -1.00000000e-06 -2.90000000e-05 0.00000000e+00
 4.92000000e-01 -2.00000000e-05 -4.60000000e-05 -2.60000000e-05 3.30000000e-05 3.00000000e-06 -3.60000000e-05 0.00000000e+00
 4.96000000e-01 -1.20000000e-05 -5.80000000e-05 -4.60000000e-05 3.50000000e-05 1.70000000e-05 -5.20000000e-05 0.00000000e+00
 5.00000000e-01 -1.10000000e-05 -5.20000000e-05 -4.10000000e-05 3.20000000e-05 1.50000000e-05 -4.60000000e-05 0.00000000e+00
 5.04000000e-01 -6.00000000e-06 -4.90000000e-05 -4.30000000e-05 2.80000000e-05 1.80000000e-05 -4.60000000e-05 0.00000000e+00
 5.08000000e-01 -4.00000000e-06 -3.30000000e-05 -2.90000000e-05 1.90000000e-05 1.20000000e-05 -3.10000000e-05 0.00000000e+00
 5.12000000e-01 1.00000000e-06 -2.90000000e-05 -3.00000000e-05 1.40000000e-05 1.50000000e-05 -2.90000000e-05 0.00000000e+00
 5.16000000e-01 0.00000000e+00 -4.70000000e-05 -4.80000000e-05 2.40000000e-05 2.40000000e-05 -4.70000000e-05 0.00000000e+00
 5.20000000e-01 -6.00000000e-06 -3.30000000e-05 -2.80000000e-05 1.90000000e-05 1.10000000e-05 -3.10000000e-05 0.00000000e+00
 5.24000000e-01 -1.10000000e-05 -5.20000000e-05 -4.10000000e-05 3.10000000e-05 1.50000000e-05 -4.60000000e-05 0.00000000e+00
 5.28000000e-01 -1.10000000e-05 -4.60000000e-05 -3.50000000e-05 2.80000000e-05 1.20000000e-05 -4.10000000e-05 0.00000000e+00
 5.32000000e-01 -8.00000000e-06 -5.00000000e-05 -4.20000000e-05 2.90000000e-05 1.70000000e-05 -4.60000000e-05 0.00000000e+00
 5.36000000e-01 -1.00000000e-05 -5.60000000e-05 -4.60000000e-05 3.30000000e-05 1.80000000e-05 -5.10000000e-05 0.00000000e+00
 5.40000000e-01 -1.70000000e-05 -4.90000000e-05 -3.20000000e-05 3.30000000e-05 8.00000000e-06 -4.10000000e-05 0.00000000e+00
 5.44000000e-01 -9.00000000e-06 -5.40000000e-05 -4.50000000e-05 3.10000000e-05 1.80000000e-05 -4.90000000e-05 0.00000000e+00
